daren,your,you,more,hanks,to,thank,ect,ii,hou,subject,and,http,gas,attached,ali,hpl,enron,forwarded,farmer,of,aren,a,forward,soft,meter,thanks,Prediction
3,0,2,0,2,8,2,10,0,3,3,9,0,0,0,1,0,6,0,1,3,3,125,0,0,0,2,0
0,0,4,0,0,22,0,5,0,0,0,19,0,0,0,0,0,0,0,0,6,0,157,0,0,0,0,1
2,0,3,0,2,9,2,9,0,4,4,7,0,0,0,1,0,5,0,1,3,2,122,0,0,0,2,0
0,1,4,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,32,0,0,0,0,1
4,0,4,0,2,9,2,10,0,4,5,7,0,1,0,1,0,5,0,2,3,4,139,0,0,0,2,0
0,0,1,0,0,2,0,9,0,3,1,1,0,0,0,0,0,7,1,0,1,0,27,1,0,1,0,0
5,0,4,0,2,11,2,11,0,5,6,8,0,2,0,1,0,12,0,3,4,5,156,0,0,0,2,0
1,1,2,0,1,6,1,1,0,0,0,5,0,0,1,0,0,0,0,0,0,1,45,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,0,2,0,1,11,1,22,0,12,3,8,0,6,1,0,2,14,0,0,3,0,161,0,0,3,1,0
0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0
2,0,2,0,1,15,1,33,0,18,5,9,0,6,1,0,2,22,0,2,4,2,210,0,0,3,1,0
0,7,17,0,0,33,0,4,0,3,0,25,0,0,0,3,0,0,0,0,20,0,242,0,0,0,0,1
1,0,2,0,1,14,1,26,0,14,4,8,0,6,1,0,2,16,0,1,4,1,188,0,0,3,1,0
0,1,3,2,0,5,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,33,0,0,0,0,1
0,0,7,0,0,5,1,4,0,1,1,6,0,4,1,0,4,3,1,0,5,0,75,2,0,0,0,0
0,0,0,0,1,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,0,0,3,1,0
0,0,0,0,1,1,1,4,0,0,1,0,0,1,0,0,0,0,0,0,2,0,20,0,0,2,1,0
4,0,4,0,4,14,4,6,0,1,3,1,0,1,0,0,0,4,0,2,1,4,80,0,0,1,4,0
0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,28,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1
0,3,17,2,0,85,1,17,29,4,0,45,0,0,0,3,0,0,0,0,55,3,527,4,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0,2,0,2,3,0,0,0,0,0,0,0,27,0,0,0,0,0
0,1,4,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,31,0,0,0,0,1
4,0,3,1,3,12,3,4,0,1,3,7,0,2,0,0,13,0,0,2,10,4,161,0,0,0,3,0
2,0,1,0,2,5,2,2,0,1,1,3,0,1,0,0,7,0,0,0,6,2,85,0,0,0,2,0
0,1,2,0,0,24,0,7,0,2,0,5,0,1,0,2,0,0,0,0,5,0,455,0,0,0,0,1
0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23,0,0,1,0,0
0,0,6,2,1,28,1,12,9,1,3,38,0,1,0,2,0,0,0,0,27,0,330,3,0,0,1,1
0,0,0,0,0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,19,0,1,0,0,1
0,1,4,0,0,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,26,0,0,0,0,1
0,1,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,14,0,0,0,1,1
0,0,0,0,0,4,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0
0,0,0,0,0,2,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,23,0,0,0,0,1
7,0,5,0,3,12,3,12,0,5,7,8,0,2,0,1,0,12,0,4,4,7,170,0,0,0,3,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,16,0,0,0,0,0
0,1,5,0,0,0,1,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,20,0,0,0,0,1
11,0,6,0,4,16,4,15,0,8,9,8,0,2,0,1,0,12,0,6,5,11,208,0,0,0,4,0
0,5,9,0,0,43,0,20,0,1,0,36,0,0,0,0,0,0,0,0,47,0,381,7,2,0,0,1
0,0,2,0,1,6,1,1,0,0,0,2,0,0,0,0,0,0,0,0,9,0,42,0,0,0,1,0
0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,3,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,1,0,0,0,0
0,0,1,0,0,7,0,4,0,2,1,0,0,0,0,0,4,0,1,0,2,0,34,1,0,0,0,0
0,0,1,0,0,4,1,6,0,2,1,2,0,1,0,0,1,0,1,0,3,0,50,1,0,0,0,0
0,0,2,0,0,1,0,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,42,0,0,0,0,1
0,0,0,0,0,4,0,2,0,0,1,0,0,0,1,0,2,2,1,0,0,0,11,1,0,0,0,0
0,0,1,0,0,4,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,31,0,0,0,0,0
0,0,3,0,1,5,1,4,0,1,1,2,0,0,0,0,0,2,0,1,9,0,57,0,0,0,1,0
0,1,5,0,0,12,0,1,0,0,0,5,0,0,0,0,0,0,0,0,12,0,89,0,7,0,0,1
0,4,5,2,0,7,0,3,0,3,0,5,0,0,0,1,0,0,0,0,3,0,44,0,0,0,0,1
0,0,2,0,1,4,1,2,0,0,1,2,0,2,0,0,3,3,0,0,1,0,63,0,0,1,1,0
0,1,3,0,1,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,66,0,0,0,1,0
0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,15,0,0,0,0,0
0,0,6,1,1,26,1,7,13,2,1,21,0,0,0,1,0,0,0,0,16,0,242,1,0,0,1,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,4,0,4,0,1,1,0,0,0,0,0,1,2,0,0,0,0,11,0,0,0,0,0
3,0,2,0,1,17,1,39,0,22,6,10,0,6,1,0,2,31,1,3,4,3,233,1,0,4,1,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
0,0,1,1,0,10,0,4,0,2,1,1,0,0,0,0,3,0,1,0,3,0,43,1,0,0,0,0
0,0,1,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,9,0,49,0,0,1,0,0
0,0,0,0,0,6,0,1,0,1,0,1,2,0,0,0,0,0,0,0,2,0,18,0,0,0,0,1
0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
0,1,2,0,0,3,0,2,0,1,0,2,1,0,0,1,0,0,0,0,3,0,32,0,0,0,0,1
0,3,9,0,0,19,0,1,0,1,0,3,0,0,0,1,0,0,0,0,23,0,135,2,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,5,0,2,0,3,1,0,0,0,0,0,1,2,0,0,0,0,16,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,2,0,2,17,2,29,0,17,5,6,0,4,0,1,0,10,2,2,12,2,170,2,0,5,2,0
1,0,1,0,1,12,1,20,0,12,4,3,0,1,0,0,0,7,2,1,10,1,121,2,0,4,1,0
0,0,1,0,1,9,1,11,0,7,3,1,0,1,0,0,0,4,2,0,4,0,82,2,0,2,1,0
0,0,6,0,1,16,1,5,12,2,1,22,0,14,0,0,0,0,0,0,19,0,228,0,0,0,1,1
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
0,0,0,1,0,4,1,1,0,2,0,6,0,0,0,0,0,6,0,0,8,0,59,1,0,0,0,0
0,0,1,0,1,1,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,21,0,0,0,1,0
0,4,7,0,0,5,1,5,0,0,0,0,1,0,0,1,0,0,0,0,3,0,31,0,0,0,0,1
1,0,1,0,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,21,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1
0,3,7,0,0,5,2,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,22,0,0,0,0,1
0,0,0,0,0,10,0,6,0,6,1,1,0,0,0,0,0,3,1,1,0,0,48,1,0,0,0,0
0,0,1,1,0,27,0,6,0,1,0,22,0,0,0,1,0,0,0,0,24,4,221,1,3,0,0,1
0,0,2,0,0,5,0,3,0,0,0,5,1,0,0,0,0,0,0,0,3,0,38,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,2,5,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4,0,34,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,15,0,0,0,0,0
0,2,3,0,0,3,0,1,0,1,0,3,4,0,0,1,0,0,0,0,1,0,34,0,0,0,0,1
0,2,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,0,0,12,0,26,0,14,3,3,0,1,1,0,0,4,3,0,1,1,135,3,0,12,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4,7,1,0,16,0,6,1,2,2,6,1,0,0,2,0,0,0,0,5,0,118,0,1,0,0,1
0,0,0,0,0,2,0,3,2,1,0,5,2,0,0,2,0,0,0,0,2,0,30,0,1,0,0,1
0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0
0,2,2,0,0,3,0,1,0,1,0,1,2,0,0,0,0,0,0,0,2,0,42,0,0,0,0,1
0,0,0,0,0,2,0,3,2,1,0,5,2,0,0,2,0,0,0,0,2,0,35,0,1,0,0,1
0,0,2,0,0,5,0,1,0,1,0,1,1,0,0,1,0,0,0,0,4,0,33,0,0,0,0,1
0,0,1,0,1,4,1,2,0,0,1,0,0,1,0,0,2,3,0,0,0,0,36,0,0,0,1,0
0,4,18,0,1,13,1,5,0,1,0,11,0,0,0,0,0,0,0,0,15,0,138,0,4,0,1,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,0,1,0,0,13,0,26,0,13,3,3,0,1,1,0,1,4,2,0,2,0,142,2,0,12,0,0
0,0,3,0,1,3,1,1,1,0,0,3,0,0,0,0,1,0,0,0,2,0,43,0,0,0,1,0
0,4,4,1,0,8,0,2,2,2,0,3,5,0,0,0,0,0,0,0,2,0,76,0,0,0,0,1
1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9,0,0,0,1,0
1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,7,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,13,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,9,0,24,0,2,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0
0,3,5,0,0,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,2,0,32,0,0,0,0,0
0,0,0,0,1,2,1,1,0,4,0,0,0,1,0,0,1,1,0,0,0,0,30,0,0,0,1,0
1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,21,0,0,1,1,0
1,1,1,0,0,0,0,2,0,0,0,1,0,2,0,0,0,1,0,0,1,1,22,0,0,0,0,0
3,0,0,0,1,5,1,3,0,1,2,1,0,0,0,0,0,0,0,2,2,3,29,0,0,0,1,0
0,1,7,3,3,15,0,5,0,1,0,8,0,0,0,1,0,0,0,0,8,0,153,0,0,0,0,1
0,0,0,0,0,8,0,3,0,0,0,1,0,0,0,0,2,0,0,0,2,0,39,0,0,0,0,0
0,0,0,0,1,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,26,0,0,1,1,0
1,0,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,0,4,0,0,8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,53,0,0,0,0,1
0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,16,0,0,0,0,0
1,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,16,0,0,2,0,0
0,1,1,1,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,20,0,0,0,0,1
0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0
0,1,1,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0
1,1,2,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,22,0,0,2,1,0
0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0,1,0,0,1
0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1
0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,31,0,0,0,0,0
0,0,0,1,0,3,0,1,1,2,0,1,1,0,0,1,0,0,0,0,0,0,34,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,1,0
2,0,1,0,2,10,2,3,0,4,2,1,0,1,0,0,3,1,1,2,0,2,71,2,0,0,2,0
0,5,8,0,1,6,1,1,0,0,0,4,2,0,0,0,0,0,0,0,2,0,41,0,0,0,1,1
2,2,3,0,3,12,3,15,0,12,5,1,0,1,0,0,6,5,2,1,0,2,98,2,0,0,3,0
5,1,3,0,4,13,4,6,0,4,4,2,0,1,0,0,5,1,1,3,2,5,108,2,0,0,4,0
0,0,1,0,0,1,0,6,0,3,1,1,0,0,0,0,0,0,1,0,1,0,13,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,9,0,0,5,0,1,0,3,0,3,0,0,0,0,0,0,0,0,3,0,32,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,12,2,0,0,1,0
0,2,5,0,0,5,0,2,0,0,0,5,1,0,0,1,0,0,0,0,1,0,40,0,0,0,0,1
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,0,2,0,1,9,0,77,0,37,2,2,0,1,0,0,4,12,1,0,0,0,101,1,0,8,0,0
4,1,2,0,0,15,0,24,0,19,3,9,0,3,0,0,1,3,2,3,5,5,183,2,0,10,0,0
0,0,7,3,1,33,1,7,11,2,1,21,0,0,0,0,0,0,0,0,21,0,241,0,0,0,1,1
1,0,1,0,0,7,1,1,0,3,0,6,0,0,0,1,0,0,0,0,7,1,94,0,0,0,0,0
1,6,13,0,0,62,0,5,2,9,3,36,1,2,0,1,0,0,0,1,12,4,847,3,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,0
0,0,1,1,1,9,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4,0,47,0,0,0,1,0
0,0,3,1,0,17,1,1,0,2,0,5,0,0,0,0,0,0,0,0,1,0,94,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
1,0,2,0,5,11,5,8,0,1,7,1,0,2,0,0,0,0,0,1,2,1,146,0,0,0,5,0
0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
0,0,0,0,0,39,0,3,0,1,1,8,0,0,0,5,0,0,0,0,5,0,432,0,0,1,0,1
0,0,6,0,0,7,0,1,1,1,0,12,0,1,0,0,0,0,0,0,7,0,94,0,0,0,0,1
0,0,1,0,1,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,0
0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,1,3,0,0,0,0,17,0,0,0,0,0
0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,1
0,0,1,0,0,2,0,3,2,2,0,5,2,0,0,2,0,0,0,0,2,0,36,0,1,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,1,8,0,0,9,0,1,0,1,0,4,0,0,0,0,0,0,0,0,7,0,51,0,3,0,0,1
0,0,2,0,0,14,0,14,0,4,7,4,0,0,0,0,0,6,0,0,2,0,105,0,0,0,0,0
0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0
2,0,2,0,1,5,1,3,0,2,2,0,0,0,0,0,0,0,0,2,2,2,49,0,0,0,1,0
0,20,28,1,0,18,1,3,0,3,0,12,1,0,1,2,0,0,0,0,22,0,210,0,0,0,0,1
2,0,1,0,1,14,1,4,0,2,2,3,0,0,0,0,0,5,0,2,0,2,93,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
3,0,1,0,0,3,0,7,0,2,2,1,0,0,2,0,0,5,0,2,0,3,46,0,0,1,0,0
0,0,0,1,0,21,0,7,0,0,0,9,0,1,0,4,0,0,0,0,9,0,417,0,1,1,0,1
0,0,1,0,1,0,1,2,0,1,0,2,0,2,0,0,0,0,0,0,1,0,33,0,0,0,1,0
1,0,2,0,0,8,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,1,47,0,0,0,0,0
0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,1,3,0,0,0,0,15,0,0,0,0,0
0,0,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,4,0,17,0,3,1,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,0,2,2,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,3,0,22,0,0,0,0,1
0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,1,3,0,0,0,0,16,0,0,0,0,0
0,0,3,5,0,21,0,1,0,0,0,10,0,0,0,2,0,0,0,0,13,0,186,0,7,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,1,0,1,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,5,0,26,0,0,0,1,0
1,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,0,0,1,1,0
1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1
0,1,7,0,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,19,0,3,0,0,1
1,0,1,0,1,3,1,6,0,1,1,0,0,0,0,0,2,2,1,0,0,1,46,1,0,3,1,0
2,0,2,0,3,11,3,15,0,11,5,0,0,1,0,0,6,5,2,2,0,2,92,2,0,0,3,0
1,0,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,1,0,1,25,0,0,0,0,0
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
0,0,1,0,1,3,1,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,22,0,0,0,1,0
0,0,2,0,0,5,0,4,0,1,2,4,0,0,1,0,0,8,1,0,2,0,91,1,0,0,0,0
0,4,5,1,0,7,0,1,0,0,0,2,3,0,0,0,0,0,0,0,1,0,30,0,0,0,0,1
3,1,3,0,0,6,1,8,0,4,1,0,0,0,0,0,2,4,0,1,2,3,62,0,0,2,0,0
1,1,3,0,0,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,40,0,0,1,0,0
0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,1,3,0,0,0,0,15,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,1,4,0,0,2,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,29,0,0,0,0,1
0,1,3,0,0,7,0,4,0,0,3,0,0,0,0,0,0,0,0,0,2,0,29,0,0,0,0,0
0,0,0,0,0,5,0,2,0,0,1,0,0,0,1,0,2,2,1,0,0,0,14,1,0,0,0,0
1,1,4,0,1,3,1,1,0,0,0,2,1,0,0,0,0,3,0,0,0,1,32,0,0,0,1,0
2,0,2,0,0,2,0,7,0,4,2,3,0,0,0,0,0,3,1,2,0,2,49,1,0,0,0,0
1,0,2,0,1,12,2,5,0,1,1,3,0,0,0,1,0,8,0,1,1,1,49,0,0,0,1,0
0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0
0,0,2,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,6,0,1,8,1,3,0,3,0,5,2,0,0,5,0,0,0,0,7,0,65,0,3,0,1,1
0,0,2,0,0,5,0,5,0,1,3,3,0,0,0,0,0,0,0,0,2,0,105,0,0,0,0,0
0,6,9,1,0,14,0,6,1,4,2,7,1,0,0,2,0,0,0,0,7,0,124,0,1,0,0,1
0,0,3,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0
0,2,7,1,0,69,0,23,0,4,0,48,0,6,0,0,0,0,0,0,51,0,543,9,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,1,3,0,0,0,0,14,0,0,0,0,0
0,2,8,0,2,16,3,6,0,3,5,6,0,2,1,0,0,11,0,0,2,0,126,0,0,0,2,0
0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,1,0,0,1
0,2,12,0,2,20,3,9,0,2,6,4,0,1,1,0,0,15,0,1,1,0,141,1,0,0,2,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
4,0,2,0,1,15,2,9,0,2,3,4,0,1,0,1,0,12,0,3,1,4,81,0,0,0,1,0
0,0,0,0,0,2,0,3,3,1,0,5,2,0,0,2,0,0,0,0,2,0,32,0,1,0,0,1
0,4,9,2,0,43,0,14,1,3,2,15,1,0,0,4,0,0,0,0,11,0,222,0,1,0,0,1
3,0,2,0,1,14,2,9,0,2,3,3,0,1,0,1,0,12,0,3,1,3,71,0,0,0,1,0
0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9,0,0,0,0,0
0,3,8,0,0,12,0,2,3,0,0,6,0,0,0,0,0,0,0,0,2,0,57,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,0,1,0,1,0,1,1,0,1,0,2,0,1,3,0,0,0,0,0,0,0,21,0,0,0,1,0
0,1,3,0,0,4,0,2,0,3,0,0,0,0,1,0,0,0,0,0,3,0,24,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1
0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0
1,0,4,0,1,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,39,0,0,2,1,0
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,0,1,0,1,2,1,1,0,0,0,5,0,4,4,0,0,0,1,0,3,0,67,2,0,0,1,0
0,0,0,0,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,22,0,0,0,1,0
0,0,0,0,1,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,1,1,0
0,0,1,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,34,0,0,0,0,0
0,2,5,0,0,4,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
1,0,1,0,0,7,0,12,0,6,1,0,0,0,0,0,0,1,1,1,5,1,47,1,0,2,0,0
0,0,2,0,2,6,2,18,0,9,3,2,0,0,0,0,0,13,2,0,1,0,102,2,0,2,2,0
0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0
1,0,0,1,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0
0,2,3,0,1,12,1,6,0,5,3,1,0,0,0,0,3,10,2,0,1,0,53,2,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1
0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
